X,Y,stop_id,stop_code,stop_name,stop_desc,platform_code,zone_id,stop_url,level_id,location_type,parent_station,wheelchair_boarding,platform_name,stop_address,municipality,on_street,at_street,vehicle_type
-71.12165,42.35182,place-babck,,Babcock Street,,,,https://www.mbta.com/stops/place-babck,,"1",,"2",,"Commonwealth Ave and Babcock St, Boston, MA 02215",Boston,,,
-71.075727,42.34735,place-bbsta,,Back Bay,,,CR-zone-1A,https://www.mbta.com/stops/place-bbsta,,"1",,"1",,"145 Dartmouth St Boston, MA 02116",Boston,,,
-71.111313,42.330139,place-bckhl,,Back of the Hill,,,,https://www.mbta.com/stops/place-bckhl,,"1",,"2",,"100 S Huntington Ave, Boston, MA 02130",Boston,,,
-71.140455,42.335765,place-bcnfd,,Beaconsfield,,,,https://www.mbta.com/stops/place-bcnfd,,"1",,"2",,"124 Beaconsfield Rd, Brookline, MA 02445",Brookline,,,
-71.13533,42.339394,place-bcnwa,,Washington Square,,,,https://www.mbta.com/stops/place-bcnwa,,"1",,"1",,"Beacon St and Washington St, Brookline, MA",Brookline,,,
-71.033884,42.395438,place-belsq,,Bellingham Square,,,,https://www.mbta.com/stops/place-belsq,,"1",,"1",,,Chelsea,,,
-71.100258,42.349293,place-bland,,Blandford Street,,,,https://www.mbta.com/stops/place-bland,,"1",,"2",,"Commonwealth Ave and Blandford Mall, Boston, MA 02215",Boston,,,
-70.992319,42.397542,place-bmmnl,,Beachmont,,,,https://www.mbta.com/stops/place-bmmnl,,"1",,"1",,"630 Winthrop Ave, Revere, MA 02151",Revere,,,
-71.129082,42.340023,place-bndhl,,Brandon Hall,,,,https://www.mbta.com/stops/place-bndhl,,"1",,"2",,"1481 Beacon Street, Brookline, MA",Brookline,,,
-71.062037,42.361365,place-bomnl,,Bowdoin,,,,https://www.mbta.com/stops/place-bomnl,,"1",,"2",,"Cambridge St and New Chardon St/Bowdoin St, Boston, MA 02114",Boston,,,
-71.028365,42.394049,place-boxdt,,Box District,,,,https://www.mbta.com/stops/place-boxdt,,"1",,"1",,,Chelsea,,,
-71.06459,42.35302,place-boyls,,Boylston,,,,https://www.mbta.com/stops/place-boyls,,"1",,"2",,"Boylston St and Tremont St, Boston, MA",Boston,,,
-71.056967,42.342622,place-brdwy,,Broadway,,,,https://www.mbta.com/stops/place-brdwy,,"1",,"1",,"Dorchester Ave and Broadway, Boston, MA",Boston,,,
-71.125031,42.351967,place-brico,,Packards Corner,,,,https://www.mbta.com/stops/place-brico,,"1",,"2",,"Commonwealth Ave and Brighton Ave, Boston, MA 02215",Boston,,,
-71.126683,42.331316,place-brkhl,,Brookline Hills,,,,https://www.mbta.com/stops/place-brkhl,,"1",,"1",,"Tappan St and Cypress St, Brookline, MA 02445",Brookline,,,
-71.104609,42.334229,place-brmnl,,Brigham Circle,,,,https://www.mbta.com/stops/place-brmnl,,"1",,"1",,"Huntington Ave and Francis St, Boston, MA",Boston,,,
-71.001138,42.207854,place-brntn,,Braintree,,,CR-zone-2,https://www.mbta.com/stops/place-brntn,,"1",,"1",,"197 Ivory St, Braintree, MA 02184",Braintree,,,
-71.106865,42.350082,place-bucen,,Boston University Central,,,,https://www.mbta.com/stops/place-bucen,,"1",,"1",,"Commonwealth Ave and Marsh Chapel, Boston, MA 02215",Boston,,,
-71.103889,42.349735,place-buest,,Boston University East,,,,https://www.mbta.com/stops/place-buest,,"1",,"1",,"Commonwealth Ave and Granby St, Boston, MA 02215",Boston,,,
-71.062519,42.272429,place-butlr,,Butler,,,,https://www.mbta.com/stops/place-butlr,,"1",,"1",,"Butler St and Branchfield St, Dorchester, MA 02124",Boston,,,
-71.113876,42.350941,place-buwst,,Boston University West,,,,https://www.mbta.com/stops/place-buwst,,"1",,"2",,"Commonwealth Ave and Amory St, Boston, MA 02215",Boston,,,
-71.116857,42.332608,place-bvmnl,,Brookline Village,,,,https://www.mbta.com/stops/place-bvmnl,,"1",,"1",,"31 Station Street, Brookline, MA 02445",Brookline,,,
-71.087338,42.267563,place-capst,,Capen Street,,,,https://www.mbta.com/stops/place-capst,,"1",,"1",,"50 Capen St, Milton, MA 02186",Milton,,,
-71.069533,42.373622,place-ccmnl,,Community College,,,,https://www.mbta.com/stops/place-ccmnl,,"1",,"1",,"Austin St and Rutherford Ave, Charlestown, MA",Boston,,,
-71.060394,42.279629,place-cedgr,,Cedar Grove,,,,https://www.mbta.com/stops/place-cedgr,,"1",,"1",,"Fellsway St and Milton St, Dorchester, MA 02124",Boston,,,
-71.073444,42.270027,place-cenav,,Central Avenue,,,,https://www.mbta.com/stops/place-cenav,,"1",,"1",,"23 Central Ave, Milton, MA 02186",Milton,,,
-71.042102,42.397071,place-chels,,Chelsea,,,,https://www.mbta.com/stops/place-chels,,"1",,"1",,,Chelsea,,,
-71.164699,42.326753,place-chhil,,Chestnut Hill,,,,https://www.mbta.com/stops/place-chhil,,"1",,"2",,"Hammond St and Chestnut Hill Rd, Newton, MA 02467",Newton,,,
-71.15316,42.338169,place-chill,,Chestnut Hill Avenue,,,,https://www.mbta.com/stops/place-chill,,"1",,"2",,"Commonwealth Ave and Chestnut Hill Ave, Boston, MA",Boston,,,
-71.070628,42.361166,place-chmnl,,Charles/MGH,,,,https://www.mbta.com/stops/place-chmnl,,"1",,"1",,"Cambridge St and Charles St, Boston, MA",Boston,,,
-71.062752,42.352547,place-chncl,,Chinatown,,,,https://www.mbta.com/stops/place-chncl,,"1",,"1",,"Washington Street and Boylston Street, Boston, MA",Boston,,,
-71.150711,42.340805,place-chswk,,Chiswick Road,,,,https://www.mbta.com/stops/place-chswk,,"1",,"2",,"Commonwealth Ave and Chiswick Rd, Boston, MA",Boston,,,
-71.149326,42.336142,place-clmnl,,Cleveland Circle,,,,https://www.mbta.com/stops/place-clmnl,,"1",,"1",,"Beacon St and Chestnut Hill Ave, Brighton, MA",Boston,,,
-71.103802,42.365486,place-cntsq,,Central,,,,https://www.mbta.com/stops/place-cntsq,,"1",,"1",,"Massachusetts Avenue and Prospect Street, Cambridge, MA 02139",Cambridge,,,
-71.077447,42.349974,place-coecl,,Copley,,,,https://www.mbta.com/stops/place-coecl,,"1",,"1",,"Boylston St and Dartmouth St, Boston, MA",Boston,,,
-71.038385,42.347154,place-conrd,,Silver Line Way,,,,https://www.mbta.com/stops/place-conrd,,"1",,"1",,,Boston,,,
-71.121263,42.342116,place-cool,,Coolidge Corner,,,,https://www.mbta.com/stops/place-cool,,"1",,"1",,"Beacon St and Harvard St, Brookline, MA",Brookline,,,
-71.04685,42.35245,place-crtst,,Courthouse,,,,https://www.mbta.com/stops/place-crtst,,"1",,"1",,"Seaport Blvd and Pittsburg St, Boston, MA",Boston,,,
-71.121815,42.39674,place-davis,,Davis,,,,https://www.mbta.com/stops/place-davis,,"1",,"1",,"College Ave and Elm St, Somerville, MA",Somerville,,,
-71.141853,42.337807,place-denrd,,Dean Road,,,,https://www.mbta.com/stops/place-denrd,,"1",,"2",,"Beacon St and Dean Rd, Brookline, MA",Brookline,,,
-71.060225,42.355518,place-dwnxg,,Downtown Crossing,,,,https://www.mbta.com/stops/place-dwnxg,,"1",,"1",,"Washington St and Summer St, Boston, MA",Boston,,,
-71.216684,42.319045,place-eliot,,Eliot,,,,https://www.mbta.com/stops/place-eliot,,"1",,"2",,"248 Lincoln St, Newton, MA 02461",Newton,,,
-71.14566,42.336971,place-engav,,Englewood Avenue,,,,https://www.mbta.com/stops/place-engav,,"1",,"2",,"Beacon St and Englewood Ave, Brookline, MA",Brookline,,,
-71.023859,42.388374,place-estav,,Eastern Avenue,,,,https://www.mbta.com/stops/place-estav,,"1",,"1",,,Chelsea,,,
-71.131073,42.339725,place-fbkst,,Fairbanks Street,,,,https://www.mbta.com/stops/place-fbkst,,"1",,"2",,"Beacon St and Fairbanks Ave, Brookline, MA",Brookline,,,
-71.105728,42.333706,place-fenwd,,Fenwood Road,,,,https://www.mbta.com/stops/place-fenwd,,"1",,"2",,"Huntington Ave and Fenwood Rd, Boston, MA",Boston,,,
-71.104213,42.345403,place-fenwy,,Fenway,,,,https://www.mbta.com/stops/place-fenwy,,"1",,"1",,"411 Park Dr, Boston, MA 02215",Boston,,,
-71.061667,42.300093,place-fldcr,,Fields Corner,,,,https://www.mbta.com/stops/place-fldcr,,"1",,"1",,"50 Freeman St, Dorchester, MA 02122",Boston,,,
-71.113686,42.300523,place-forhl,,Forest Hills,,,CR-zone-1A,https://www.mbta.com/stops/place-forhl,,"1",,"1",,"Washington St and Hyde Park Ave, Jamaica Plain, MA 02130",Boston,,,
-71.059215,42.359705,place-gover,,Government Center,,,,https://www.mbta.com/stops/place-gover,,"1",,"1",,"Cambridge St and Court St, Boston, MA",Boston,,,
-71.134949,42.348545,place-grigg,,Griggs Street,,,,https://www.mbta.com/stops/place-grigg,,"1",,"2",,"Commonwealth Ave and Griggs St, Boston, MA",Boston,,,
-71.107414,42.310525,place-grnst,,Green Street,,,,https://www.mbta.com/stops/place-grnst,,"1",,"1",,"150 Green St, Jamaica Plain, MA",Boston,,,
-71.05829,42.363021,place-haecl,,Haymarket,,,,https://www.mbta.com/stops/place-haecl,,"1",,"1",,"136 Blackstone St, Boston, MA 02109",Boston,,,
-71.118956,42.373362,place-harsq,,Harvard,,,,https://www.mbta.com/stops/place-harsq,,"1",,"1",,"1400 Massachusetts Ave, Cambridge, MA",Cambridge,,,
-71.131355,42.350243,place-harvd,,Harvard Avenue,,,,https://www.mbta.com/stops/place-harvd,,"1",,"1",,"Commonwealth Ave and Harvard Ave, Boston, MA",Boston,,,
-71.110252,42.328316,place-hsmnl,,Heath Street,,,,https://www.mbta.com/stops/place-hsmnl,,"1",,"1",,"Heath St and South Huntington Ave, Boston, MA",Boston,,,
-71.111145,42.344906,place-hwsst,,Hawes Street,,,,https://www.mbta.com/stops/place-hwsst,,"1",,"2",,"Beacon St and Hawes St, Brookline, MA",Brookline,,,
-71.087903,42.347888,place-hymnl,,Hynes Convention Center,,,,https://www.mbta.com/stops/place-hymnl,,"1",,"2",,"100 Massachusetts Ave, Boston, MA",Boston,,,
-71.099592,42.323132,place-jaksn,,Jackson Square,,,,https://www.mbta.com/stops/place-jaksn,,"1",,"1",,"1500 Columbus Ave, Jamaica Plain, MA",Boston,,,
-71.052391,42.320685,place-jfk,,JFK/UMass,,,CR-zone-1A,https://www.mbta.com/stops/place-jfk,,"1",,"1",,"599 Old Colony Ave Boston, MA 02127-3805",Boston,,,
-71.095169,42.348949,place-kencl,,Kenmore,,,,https://www.mbta.com/stops/place-kencl,,"1",,"1",,"Commonwealth Ave and Kenmore St, Boston, MA 02215",Boston,,,
-71.086176,42.362491,place-knncl,,Kendall/MIT,,,,https://www.mbta.com/stops/place-knncl,,"1",,"1",,"300 Main St, Cambridge, MA 02142",Cambridge,,,
-71.114197,42.344074,place-kntst,,Kent Street,,,,https://www.mbta.com/stops/place-kntst,,"1",,"2",,"Beacon St and Powell St, Brookline, MA",Brookline,,,
-71.166769,42.340081,place-lake,,Boston College,,,,https://www.mbta.com/stops/place-lake,,"1",,"1",,"Commonwealth Ave and Lake St, Boston, MA 02135",Boston,,,
-71.076536,42.370772,place-lech,,Lechmere,,,,https://www.mbta.com/stops/place-lech,,"1",,"1",,"Cambridge St and O'Brien Hwy, Cambridge, MA 02141",Cambridge,,,
-71.100052,42.33596,place-lngmd,,Longwood Medical Area,,,,https://www.mbta.com/stops/place-lngmd,,"1",,"1",,"Huntington Ave and Longwood Ave, Boston, MA 02115",Boston,,,
-71.109956,42.341702,place-longw,,Longwood,,,,https://www.mbta.com/stops/place-longw,,"1",,"1",,"30 Chapel St, Brookline, MA 02446",Brookline,,,
-71.083423,42.341512,place-masta,,Massachusetts Avenue,,,,https://www.mbta.com/stops/place-masta,,"1",,"1",,"393 Massachusetts Ave, Boston, MA 02118",Boston,,,
-71.092486,42.26762,place-matt,,Mattapan,,,,https://www.mbta.com/stops/place-matt,,"1",,"1",,"500 River St, Boston, MA 02126",Boston,,,
-71.095512,42.337711,place-mfa,,Museum of Fine Arts,,,,https://www.mbta.com/stops/place-mfa,,"1",,"1",,"Huntington Ave and Ruggles St, Boston, MA",Boston,,,
-71.067266,42.270349,place-miltt,,Milton,,,,https://www.mbta.com/stops/place-miltt,,"1",,"1",,"1 Adams St, Milton, MA 02186",Milton,,,
-71.109756,42.333195,place-mispk,,Mission Park,,,,https://www.mbta.com/stops/place-mispk,,"1",,"2",,"Huntington Ave and Mission Park Dr, Boston, MA 02115",Boston,,,
-71.07411,42.426632,place-mlmnl,,Malden Center,,,CR-zone-1A,https://www.mbta.com/stops/place-mlmnl,,"1",,"1",,"Commercial St and Pleasant St, Malden, MA 02148",Malden,,,
-71.03953,42.369119,place-mvbcl,,Maverick,,,,https://www.mbta.com/stops/place-mvbcl,,"1",,"1",,"Sumner St and Maverick Sq, East Boston, MA",Boston,,,
-71.205509,42.322381,place-newtn,,Newton Highlands,,,,https://www.mbta.com/stops/place-newtn,,"1",,"1",,"60 Station Avenue, Newton, MA 02461",Newton,,,
-71.192414,42.329443,place-newto,,Newton Centre,,,,https://www.mbta.com/stops/place-newto,,"1",,"1",,"72 Union Street, Newton, MA 02459",Newton,,,
-71.06129,42.365577,place-north,,North Station,,,CR-zone-1A,https://www.mbta.com/stops/place-north,,"1",,"1",,"135 Causeway St, Boston MA 02114",Boston,,,
-71.029583,42.275275,place-nqncy,,North Quincy,,,,https://www.mbta.com/stops/place-nqncy,,"1",,"1",,"Hancock St and Hunt St, Quincy, MA 02171",Quincy,,,
-71.083982,42.329544,place-nubn,,Nubian,,,,https://www.mbta.com/stops/place-nubn,,"1",,"1",,"Washington St and Dudley St, Roxbury, MA",Boston,,,
-71.088806,42.340401,place-nuniv,,Northeastern University,,,,https://www.mbta.com/stops/place-nuniv,,"1",,"1",,"Huntington Ave and Opera Pl, Boston, MA 02115",Boston,,,
-71.071097,42.43668,place-ogmnl,,Oak Grove,,,,https://www.mbta.com/stops/place-ogmnl,,"1",,"1",,"Washington St at Winter St, Malden, MA 02148",Malden,,,
-71.004736,42.386867,place-orhte,,Orient Heights,,,,https://www.mbta.com/stops/place-orhte,,"1",,"1",,"1000 Bennington St, East Boston, MA 02128",Boston,,,
-71.062424,42.356395,place-pktrm,,Park Street,,,,https://www.mbta.com/stops/place-pktrm,,"1",,"1",,"Tremont St and Winter St, Boston, MA 02108",Boston,,,
-71.119149,42.3884,place-portr,,Porter,,,CR-zone-1A,https://www.mbta.com/stops/place-portr,,"1",,"1",,"1899 Massachusetts Ave, Cambridge, MA 02140",Cambridge,,,
-71.081696,42.34557,place-prmnl,,Prudential,,,,https://www.mbta.com/stops/place-prmnl,,"1",,"1",,"Huntington Ave and Belvidere St, Boston, MA 02199",Boston,,,
-71.007153,42.233391,place-qamnl,,Quincy Adams,,,,https://www.mbta.com/stops/place-qamnl,,"1",,"1",,"Burgin Pkwy and Centre St, Quincy, MA 02169",Quincy,,,
-71.005409,42.251809,place-qnctr,,Quincy Center,,,CR-zone-1,https://www.mbta.com/stops/place-qnctr,,"1",,"1",,"175 Thomas E Burgin Pkwy, Quincy, MA 02169",Quincy,,,
-70.992533,42.407843,place-rbmnl,,Revere Beach,,,,https://www.mbta.com/stops/place-rbmnl,,"1",,"1",,"220 Shirley Ave, Revere, MA",Revere,,,
-71.095451,42.331397,place-rcmnl,,Roxbury Crossing,,,,https://www.mbta.com/stops/place-rcmnl,,"1",,"1",,"1400 Tremont St, Roxbury, MA",Boston,,,
-71.252685,42.337352,place-river,,Riverside,,,,https://www.mbta.com/stops/place-river,,"1",,"1",,"367 Grove St, Newton, MA 02466",Newton,,,
-71.148758,42.335088,place-rsmnl,,Reservoir,,,,https://www.mbta.com/stops/place-rsmnl,,"1",,"1",,"401 Chestnut Hill Ave, Brookline, MA 02445",Brookline,,,
-71.088961,42.336377,place-rugg,,Ruggles,,,CR-zone-1A,https://www.mbta.com/stops/place-rugg,,"1",,"1",,"1150 Tremont St, Roxbury, MA 02120",Boston,,,
-71.111931,42.331684,place-rvrwy,,Riverway,,,,https://www.mbta.com/stops/place-rvrwy,,"1",,"2",,"S Huntington Ave at Huntington Ave, Boston",Boston,,,
-71.104248,42.317062,place-sbmnl,,Stony Brook,,,,https://www.mbta.com/stops/place-sbmnl,,"1",,"1",,"100 Boylston St, Jamaica Plain, MA",Boston,,,
-70.997123,42.390501,place-sdmnl,,Suffolk Downs,,,,https://www.mbta.com/stops/place-sdmnl,,"1",,"1",,"1230 Bennington St, East Boston, MA 02128",Boston,,,
-71.053331,42.31129,place-shmnl,,Savin Hill,,,,https://www.mbta.com/stops/place-shmnl,,"1",,"1",,"125 Savin Hill Ave, Dorchester, MA 02124",Boston,,,
-71.107353,42.345974,place-smary,,Saint Mary's Street,,,,https://www.mbta.com/stops/place-smary,,"1",,"1",,"Beacon St and Saint Mary's St, Boston, MA",Brookline,,,
-71.065738,42.293126,place-smmnl,,Shawmut,,,,https://www.mbta.com/stops/place-smmnl,,"1",,"1",,"Dayton St and Clementine Park, Dorchester, MA 02124",Boston,,,
-71.157661,42.3396,place-sougr,,South Street,,,,https://www.mbta.com/stops/place-sougr,,"1",,"2",,,Boston,,,
-71.067666,42.366664,place-spmnl,,Science Park/West End,,,,https://www.mbta.com/stops/place-spmnl,,"1",,"1",,"Leverett Circle and Nashua St, Boston, MA 02114",Boston,,,
-71.055242,42.352271,place-sstat,,South Station,,,CR-zone-1A,https://www.mbta.com/stops/place-sstat,,"1",,"1",,"700 Atlantic Ave, Boston, MA 02110",Boston,,,
-71.057598,42.358978,place-state,,State,,,,https://www.mbta.com/stops/place-state,,"1",,"1",,"200 Washington St, Boston, MA",Boston,,,
-71.146202,42.341614,place-sthld,,Sutherland Road,,,,https://www.mbta.com/stops/place-sthld,,"1",,"2",,"Commonwealth Ave and Sutherland Rd, Boston, MA",Boston,,,
-71.116104,42.3512,place-stplb,,Saint Paul Street,,,,https://www.mbta.com/stops/place-stplb,,"1",,"2",,"Commonwealth Ave and Saint Paul St, Boston, MA 02215",Boston,,,
-71.116997,42.343327,place-stpul,,Saint Paul Street,,,,https://www.mbta.com/stops/place-stpul,,"1",,"2",,"Beacon St and Saint Paul St, Brookline, MA 02446",Brookline,,,
-71.076994,42.383975,place-sull,,Sullivan Square,,,,https://www.mbta.com/stops/place-sull,,"1",,"1",,"Maffa Way and Cambridge St, Charlestown, MA 02129",Boston,,,
-71.12561,42.34111,place-sumav,,Summit Avenue,,,,https://www.mbta.com/stops/place-sumav,,"1",,"2",,"Beacon St and Summit Ave, Brookline, MA",Brookline,,,
-71.085056,42.342687,place-symcl,,Symphony,,,,https://www.mbta.com/stops/place-symcl,,"1",,"2",,"Massachusetts Ave and Huntington Ave, Boston, MA",Boston,,,
-71.138702,42.338459,place-tapst,,Tappan Street,,,,https://www.mbta.com/stops/place-tapst,,"1",,"2",,"Beacon St and Tappan St, Brookline, MA",Brookline,,,
-71.063917,42.349662,place-tumnl,,Tufts Medical Center,,,,https://www.mbta.com/stops/place-tumnl,,"1",,"1",,"750 Washington St, Boston, MA",Boston,,,
-71.081343,42.268347,place-valrd,,Valley Road,,,,https://www.mbta.com/stops/place-valrd,,"1",,"2",,"291 Valley Rd, Milton, MA 02186",Milton,,,
-71.230609,42.325845,place-waban,,Waban,,,,https://www.mbta.com/stops/place-waban,,"1",,"2",,"Beacon St and Waban Sq, Newton, MA 02468",Newton,,,
-71.142853,42.343864,place-wascm,,Washington Street,,,,https://www.mbta.com/stops/place-wascm,,"1",,"1",,"Commonwealth Ave and Washington St, Boston, MA",Boston,,,
-71.077082,42.40237,place-welln,,Wellington,,,,https://www.mbta.com/stops/place-welln,,"1",,"1",,"Revere Beach Pkwy and Rivers Edge Dr, Medford, MA 02155",Medford,,,
-71.022865,42.37964,place-wimnl,,Wood Island,,,,https://www.mbta.com/stops/place-wimnl,,"1",,"1",,"450 Bennington St, East Boston, MA",Boston,,,
-71.020337,42.266514,place-wlsta,,Wollaston,,,,https://www.mbta.com/stops/place-wlsta,,"1",,"1",,"90 Woodbine St, Quincy, MA 02171",Quincy,,,
-70.991648,42.41342,place-wondl,,Wonderland,,,,https://www.mbta.com/stops/place-wondl,,"1",,"1",,"1300 North Shore Rd, Revere, MA 02151",Revere,,,
-71.243362,42.332902,place-woodl,,Woodland,,,,https://www.mbta.com/stops/place-woodl,,"1",,"1",,"1940 Washington St, Newton, MA 02466",Newton,,,
-71.140457,42.348343,place-wrnst,,Warren Street,,,,https://www.mbta.com/stops/place-wrnst,,"1",,"2",,"Commonwealth Ave and Warren St, Boston, MA",Boston,,,
-71.04246,42.34863,place-wtcst,,World Trade Center,,,,https://www.mbta.com/stops/place-wtcst,,"1",,"1",,"Congress St and World Trade Center Ave, Boston, MA",Boston,,,
,,place-CM-0493,,Wareham Village,,,CF-zone-buzzards,https://www.mbta.com/stops/place-CM-0493,,"1",,"1",,"176 Merchants Way, Wareham, MA 02571",Wareham,,,
,,place-CM-0547,,Buzzards Bay,,,CF-zone-buzzards,https://www.mbta.com/stops/place-CM-0547,,"1",,"1",,"70 Main Street, Buzzards Bay, MA 02532",Bourne,,,
,,place-CM-0564,,Bourne,,,CF-zone-buzzards,https://www.mbta.com/stops/place-CM-0564,,"1",,"1",,"21 Bourne Bridge, Bourne, MA 02532",Bourne,,,
,,place-CM-0790,,Hyannis,,,CF-zone-hyannis,https://www.mbta.com/stops/place-CM-0790,,"1",,"1",,"215 Iyannough Road, Hyannis, MA 02601",Barnstable,,,
,,place-DB-0095,,Readville,,,CR-zone-2,https://www.mbta.com/stops/place-DB-0095,,"1",,"1",,"1800 Hyde Park Ave, Hyde Park, MA 02136",Boston,,,
,,place-DB-2205,,Fairmount,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2205,,"1",,"1",,"Fairmount Ave and Truman Hwy, Hyde Park, MA 02136",Boston,,,
,,place-DB-2222,,Blue Hill Avenue,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2222,,"1",,"1",,"Blue Hill Ave or Cummins Hwy at Woodhaven St, Mattapan, MA 02126",Boston,,,
,,place-DB-2230,,Morton Street,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2230,,"1",,"1",,"865 Morton St, Mattapan, MA 02126",Boston,,,
,,place-DB-2240,,Talbot Avenue,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2240,,"1",,"1",,"210 Talbot Ave, Boston, MA 02124",Boston,,,
,,place-DB-2249,,Four Corners/Geneva,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2249,,"1",,"1",,"171 Geneva Ave, Boston, MA 02121",Boston,,,
,,place-DB-2258,,Uphams Corner,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2258,,"1",,"1",,"691 Dudley St, Dorchester, MA 02125",Boston,,,
,,place-DB-2265,,Newmarket,,,CR-zone-1A,https://www.mbta.com/stops/place-DB-2265,,"1",,"1",,"1070 Massachusetts Ave, Boston, MA 02118",Boston,,,
,,place-ER-0046,,Chelsea,,,CR-zone-1A,https://www.mbta.com/stops/place-ER-0046,,"1",,"2",,"Arlington St and 6th St, Chelsea, MA 02150",Chelsea,,,
,,place-ER-0099,,River Works,GE Employees Only,,CR-zone-2,https://www.mbta.com/stops/place-ER-0099,,"1",,"2",,"1000 Western Ave, Lynn, MA 01910 (General Electric employees only)",Lynn,,,
,,place-ER-0115,,Lynn,,,CR-zone-2,https://www.mbta.com/stops/place-ER-0115,,"1",,"1",,"325 Broad St, Lynn, MA 01901",Lynn,,,
,,place-ER-0128,,Swampscott,,,CR-zone-3,https://www.mbta.com/stops/place-ER-0128,,"1",,"1",,"Burrill St and Railroad Ave, Swampscott, MA 01907",Swampscott,,,
,,place-ER-0168,,Salem,,,CR-zone-3,https://www.mbta.com/stops/place-ER-0168,,"1",,"1",,"252 Bridge St, Salem, MA 01970",Salem,,,
,,place-ER-0183,,Beverly,,,CR-zone-4,https://www.mbta.com/stops/place-ER-0183,,"1",,"1",,"10 Park St, Beverly, MA 01915",Beverly,,,
,,place-ER-0208,,North Beverly,,,CR-zone-5,https://www.mbta.com/stops/place-ER-0208,,"1",,"1",,"Enon St and Dodge St, Beverly, MA 01915",Beverly,,,
,,place-ER-0227,,Hamilton/Wenham,,,CR-zone-5,https://www.mbta.com/stops/place-ER-0227,,"1",,"1",,"Bay Rd and Walnut Rd, Hamilton, MA 01982",Hamilton,,,
,,place-ER-0276,,Ipswich,,,CR-zone-6,https://www.mbta.com/stops/place-ER-0276,,"1",,"1",,"4 Peatfield St, Ipswich, MA 01938",Ipswich,,,
